uuid,Primary_Author,Title,Published,Page,DocType,Culture,Region,Subregion,Subsistence,OCM,IDs,Permalink,Raw Text,Text,769 - Cult of the Dead,771 - General Character of Religion,772 - Cosmology,773 - Mythology,774 - Animism,775 - Eschatology,776 - Spirits and Gods,777 - Luck and Chance,778 - Sacred Objects and Places,779 - Theological Systems,787 - Revelation and Divination,match_flag
1a05991d-b577-41d6-b317-66c2baa86e9e,"Adriani, Nicolaus, 1865-1926","The Bare'e-speaking Toradja of central Celebes (the East
         Toradja): first volume",1950,282,Monograph,Eastern Toraja,Asia,Southeast Asia,horticulturalists,,"173,174,276,346,648,000,000,000",https://ehrafworldcultures.yale.edu/sres/1a05991d-b577-41d6-b317-66c2baa86e9e,"create_new_folderWhen all the wood is collected, a
               priestess recites her litany during the night in order to remove all evil from the
               spot on which the temple will be erected. It has already been settled by means of the
               above-mentioned oracle of the bamboo with water that the spot is suitable for the
               purpose. On the following day all gather in order to erect the middle post. The
               leader of the construction, someone who has proved to be a brave man, puts
               sirih-pinang down on the spot where the hole for the first post will be dug. He
               strikes off the head of a white hen and sees whether the spinal column sticks out
               from the wound. If this is the case, the matter is all right, and some of the blood
               from the bird is smeared on the post. Then he invokes the gods, Poee-mpalaboeroe and
               Ndara and the gods â€œon the two sides of the skyâ€ (north and south). When the hole is
               dug, the white hen with which the divination was done is thrown in the hole; a little
               piece of a human skull is also thrown in. Usually a skull that is already owned is
               used for this. People are said to do this in order â€œto make coolâ€ the ground
                  (nakaranindi ntana). We may assume from these stories that in former times a human skull
               was buried under the post. Thus Tetemboe, an ancestor of the Bareâ€™e-speaking Toradja,
               is supposed to have experienced this fate, as a result of which a never-ending war is
               supposed to have arisen between the East Toradja and the To Kinadoe (VI, 2).Load in context173Traditional History174Historical Reconstruction276Recreational and Non-Therapeutic Drugs346Religious and Educational Structures648External Relations782Prayers and Sacrifices787Revelation and Divination789Magic","When all the wood is collected, a
               priestess recites her litany during the night in order to remove all evil from the
               spot on which the temple will be erected. It has already been settled by means of the
               above-mentioned oracle of the bamboo with water that the spot is suitable for the
               purpose. On the following day all gather in order to erect the middle post. The
               leader of the construction, someone who has proved to be a brave man, puts
               sirih-pinang down on the spot where the hole for the first post will be dug. He
               strikes off the head of a white hen and sees whether the spinal column sticks out
               from the wound. If this is the case, the matter is all right, and some of the blood
               from the bird is smeared on the post. Then he invokes the gods, Poee-mpalaboeroe and
               Ndara and the gods ?œon the two sides of the sky? (north and south). When the hole is
               dug, the white hen with which the divination was done is thrown in the hole; a little
               piece of a human skull is also thrown in. Usually a skull that is already owned is
               used for this. People are said to do this in order ?œto make cool? the ground
                  (nakaranindi ntana). We may assume from these stories that in former times a human skull
               was buried under the post. Thus Tetemboe, an ancestor of the Bare?™e-speaking Toradja,
               is supposed to have experienced this fate, as a result of which a never-ending war is
               supposed to have arisen between the East Toradja and the To Kinadoe (VI, 2).",0,0,0,0,0,0,0,0,0,0,1,False
2e4fce06-03fc-447b-9514-58d83bf0ecc0,"Swanton, John Reed, 1873-1958","Religious beliefs and medicinal practices of the Creek
         Indians",1928,484,Monograph,Creek,North America,Eastern Woodlands,primarily hunter-gatherers,,"372,776,821",https://ehrafworldcultures.yale.edu/sres/2e4fce06-03fc-447b-9514-58d83bf0ecc0,"create_new_folderâ€œWith these trees they always kept up their annual holy fire; and they
               reckon it unlawful, and productive of many temporal evils, to extinguish even the
               culinary fire with water. In the time of a storm, when I have done it, the kindly
               women were in pain for me, through fear of the ill consequences attending so criminal
               an act. I never saw them to damp the fire, only when they hung up a brand in the
               appointed place, with a twisted grape-vine, as a threatening symbol of torture and
               death to the enemy; or when their kinsman dies. In the last case, a father or brother
               of the deceased, takes a firebrand, and brandishing it two or three times round his
               head, with lamenting words, he with his right hand dips it into the water, and lets
               it sink down.â€31Load in context372Fire776Spirits and Gods821Ethnometeorology","?œWith these trees they always kept up their annual holy fire; and they
               reckon it unlawful, and productive of many temporal evils, to extinguish even the
               culinary fire with water. In the time of a storm, when I have done it, the kindly
               women were in pain for me, through fear of the ill consequences attending so criminal
               an act. I never saw them to damp the fire, only when they hung up a brand in the
               appointed place, with a twisted grape-vine, as a threatening symbol of torture and
               death to the enemy; or when their kinsman dies. In the last case, a father or brother
               of the deceased, takes a firebrand, and brandishing it two or three times round his
               head, with lamenting words, he with his right hand dips it into the water, and lets
               it sink down.?31",0,0,0,0,0,0,1,0,0,0,0,False
8e429f92-48a6-47ee-b585-da24f2bc33df,"Hinfelaar, Hugo F.","Bemba-speaking women of Zambia in a century of religious
         change (1892-1992)",1994,8,Monograph,Bemba,Africa,Southern Africa,horticulturalists,,"562,772",https://ehrafworldcultures.yale.edu/sres/8e429f92-48a6-47ee-b585-da24f2bc33df,create_new_folderTraditional Concept of TranscendencyLoad in context562Gender Status772Cosmology,Traditional Concept of Transcendency,0,0,1,0,0,0,0,0,0,0,0,False
e26dd772-aab9-4543-b74c-5687c9c4e6ca,"Amadiume, Ifi, 1947-",Afrikan matriarchal foundations: the Igbo case,1987,79,Monograph,Igbo,Africa,Western Africa,horticulturalists,,"613,776,778,782,796",https://ehrafworldcultures.yale.edu/sres/e26dd772-aab9-4543-b74c-5687c9c4e6ca,"create_new_folderHowever, it is also
               possible to see the giving of yam to Idemili in the context of the paying of ritual
               homage which was done in Umuona at the beginning of theokwafestival. In this case, Umuona would not
               only be acknowledging the ritual seniority of the goddess, but also the antiquity of
               the goddess with its embodied matriarchy. Umuona would also be acknowledging the male
               status of the goddess since, like a fully fledged independent male, she had anobiand anikenga,as was
               mentioned by her priest, Eze Agba. The whole Aho cult therefore symbolizes the
               incursion of a patriarchal people on an indigenous matriarchal society. The fact that
               figurines of all the other deities in Nnobi which have their shrines elsewhere,
               including Aho himself, are represented in the main Idemili shrine (see photo)
               supports this claim.Load in context613Lineages776Spirits and Gods778Sacred Objects and Places782Prayers and Sacrifices796Organized Ceremonial","However, it is also
               possible to see the giving of yam to Idemili in the context of the paying of ritual
               homage which was done in Umuona at the beginning of theokwafestival. In this case, Umuona would not
               only be acknowledging the ritual seniority of the goddess, but also the antiquity of
               the goddess with its embodied matriarchy. Umuona would also be acknowledging the male
               status of the goddess since, like a fully fledged independent male, she had anobiand anikenga,as was
               mentioned by her priest, Eze Agba. The whole Aho cult therefore symbolizes the
               incursion of a patriarchal people on an indigenous matriarchal society. The fact that
               figurines of all the other deities in Nnobi which have their shrines elsewhere,
               including Aho himself, are represented in the main Idemili shrine (see photo)
               supports this claim.",0,0,0,0,0,0,1,0,1,0,0,False
cc6965a0-ce72-473d-a4f1-342dc0c1fe8c,"Weingrod, Alex",The Saint of Beersheba,1990,87,Monograph,Israelis,Middle East,Middle East,commercial economy,,"665,769,788",https://ehrafworldcultures.yale.edu/sres/cc6965a0-ce72-473d-a4f1-342dc0c1fe8c,"create_new_folderThe conclusion to be drawn from
               these remarks should be clear: even though a few political figures are present at thehillula,they do not
               attempt to turn this event into a political demonstration. This is, in a way,
               surprising: given the size of the crowd it is remarkable that many more Israeli
               politicians do not attend, and that active politicking does not take place. This is
               especially the case since party politics in Israel are intertwined with practically
               all public occasions; there is hardly an event of any size that is not, in one way or
               another, connected with a political party or political interests. In this instance,
               however, the spirit of thehillulaseems to have inhibited any attempt to transform it into a
               political gathering. This mystical occasion celebrating thezaddik,set within the awesome confines of a
               cemetery, is perceived as an inappropriate time and place for such mundane behavior
               as distributing political party propaganda or attempting to generate support for a
               particular party or candidate. It would simply not be fitting or proper conduct, too
               profane to be readily incorporated within this spiritual occasion.Load in context665Political Parties769Cult of the Dead788Ritual","The conclusion to be drawn from
               these remarks should be clear: even though a few political figures are present at thehillula,they do not
               attempt to turn this event into a political demonstration. This is, in a way,
               surprising: given the size of the crowd it is remarkable that many more Israeli
               politicians do not attend, and that active politicking does not take place. This is
               especially the case since party politics in Israel are intertwined with practically
               all public occasions; there is hardly an event of any size that is not, in one way or
               another, connected with a political party or political interests. In this instance,
               however, the spirit of thehillulaseems to have inhibited any attempt to transform it into a
               political gathering. This mystical occasion celebrating thezaddik,set within the awesome confines of a
               cemetery, is perceived as an inappropriate time and place for such mundane behavior
               as distributing political party propaganda or attempting to generate support for a
               particular party or candidate. It would simply not be fitting or proper conduct, too
               profane to be readily incorporated within this spiritual occasion.",1,0,0,0,0,0,0,0,0,0,0,False
e2093382-d2bb-4725-af6b-4669475af25d,"Fortune, Reo, 1903-1979",Omaha secret societies,1932,29,Monograph,Omaha,North America,Plains and Plateau,primarily hunter-gatherers,,"775,778,782",https://ehrafworldcultures.yale.edu/sres/e2093382-d2bb-4725-af6b-4669475af25d,"create_new_folderBathonmeans smell, or odour in its crudest sense. In such sense it is not a
               sacred concept at all. It also means:1. The essence in food
                        offerings to ghosts that ghosts eat from the offerings.2. The influence in a medicine bundle.3. The influence in a menstruating woman.4. The influence in a doctor2.Load in context775Eschatology778Sacred Objects and Places782Prayers and Sacrifices","Bathonmeans smell, or odour in its crudest sense. In such sense it is not a
               sacred concept at all. It also means:1. The essence in food
                        offerings to ghosts that ghosts eat from the offerings.2. The influence in a medicine bundle.3. The influence in a menstruating woman.4. The influence in a doctor2.",0,0,0,0,0,1,0,0,1,0,0,False
e8471c6d-c866-4a5e-ac8a-44628e729fac,"Ramanathan, J. R.",Village survey report on Kadukkara,1965,13,Monograph,Tamil,Asia,South Asia,intensive agriculturalists,,"564,582,586,587,614,000,000,000",https://ehrafworldcultures.yale.edu/sres/e8471c6d-c866-4a5e-ac8a-44628e729fac,"create_new_folder30. Gounders found here are said to
               have migrated to this region within the last 100 years. According to the oral
               tradition current in the village, they seem to have migrated from Nanguneri taluk of
               Tirunelveli district. They claim to belong to the same community as the Kongu
               Vellalas of Salem and Coimbatore districts. Their ritual structure is identical with
               that of the other Non-brahmin communities like Pillais and Maravars and they have
               practically no customs peculiar to themselves which make it difficult to identify
               them with any particular sect of Gounders. They have several exogamous septs among
               themselves and people of
               the same sept should not marry. Their marriage customs and other ceremonies are
               identical with those of the Pillais. Unlike among the Pillais, divorce and widow
               re-marriage are allowed among the Gounders, though they are rare in actual practice.
               They always cremate their dead like the Pillais.Load in context564Castes582Regulation of Marriage586Termination of Marriage587Secondary Marriages614Clans764Burial Practices and Funerals773Mythology776Spirits and Gods","30. Gounders found here are said to
               have migrated to this region within the last 100 years. According to the oral
               tradition current in the village, they seem to have migrated from Nanguneri taluk of
               Tirunelveli district. They claim to belong to the same community as the Kongu
               Vellalas of Salem and Coimbatore districts. Their ritual structure is identical with
               that of the other Non-brahmin communities like Pillais and Maravars and they have
               practically no customs peculiar to themselves which make it difficult to identify
               them with any particular sect of Gounders. They have several exogamous septs among
               themselves and people of
               the same sept should not marry. Their marriage customs and other ceremonies are
               identical with those of the Pillais. Unlike among the Pillais, divorce and widow
               re-marriage are allowed among the Gounders, though they are rare in actual practice.
               They always cremate their dead like the Pillais.",0,0,0,1,0,0,1,0,0,0,0,False
4ff7ecec-29ed-44e0-b4bd-b0487dab01e4,"Speck, Frank G. (Frank Gouldsmith)
         1881-1950","Oklahoma Delaware ceremonies, feasts and dances",1937,26,Journal Article,Delaware,North America,Eastern Woodlands,primarily hunter-gatherers,,"772,796,831",https://ehrafworldcultures.yale.edu/sres/4ff7ecec-29ed-44e0-b4bd-b0487dab01e4,create_new_folder8Load in context772Cosmology796Organized Ceremonial831Sexuality,8,0,0,1,0,0,0,0,0,0,0,0,False
199dfa7d-2a78-493f-ac6d-6634f101f412,"McIntire, Elliot Gregor","The impact of cultural change on the land use patterns of the
         Hopi Indians",1968,10,Monograph,Hopi,North America,Southwest and Basin,intensive agriculturalists,,"174,624,771",https://ehrafworldcultures.yale.edu/sres/199dfa7d-2a78-493f-ac6d-6634f101f412,"create_new_folderThe society was in some sense a
               theocracy, for leadership was vested in the ceremonial chiefs, with religious
               tradition functioning as a sort of constitution. The main functions of the chiefs
               were carried out through a complex cycle of religious ceremonies, which continually
               reinforced the structure of the society, at the same time fulfilling the social and
               religious needs of the population.Load in context174Historical Reconstruction624Local Officials771General Character of Religion","The society was in some sense a
               theocracy, for leadership was vested in the ceremonial chiefs, with religious
               tradition functioning as a sort of constitution. The main functions of the chiefs
               were carried out through a complex cycle of religious ceremonies, which continually
               reinforced the structure of the society, at the same time fulfilling the social and
               religious needs of the population.",0,1,0,0,0,0,0,0,0,0,0,False
d6f94aa4-99ba-4ef1-80c5-c93fcc05ec2b,"Wilson, Monica Hunter",Rituals of kinship among the Nyakyusa,1957,71,Monograph,Nyakyusa and Ngonde,Africa,Eastern Africa,intensive agriculturalists,,"764,775",https://ehrafworldcultures.yale.edu/sres/d6f94aa4-99ba-4ef1-80c5-c93fcc05ec2b,"create_new_folderMWASALEMBA: Because the shade has created us, we came from him, we die,
                  we go there to him; not to others, but to him.Load in context764Burial Practices and Funerals775Eschatology","MWASALEMBA: Because the shade has created us, we came from him, we die,
                  we go there to him; not to others, but to him.",0,0,0,0,0,1,0,0,0,0,0,False
e3fc043b-ef59-4971-8f8d-a9df33fbd420,"Layard, J. (John)",Stone men of Malekula,1942,26,Monograph,Malekula,Oceania,Melanesia,horticulturalists,,"133,302,775",https://ehrafworldcultures.yale.edu/sres/e3fc043b-ef59-4971-8f8d-a9df33fbd420,"create_new_folderIf now we approach these islands from
                  the south, whence the patrilineal influence has come and whence also most white
                  men approach them after entering the archipelago at the port of call in the island
                  of Fate some 100 miles to the south, our first introduction to the natural forces
                  that have pushed up the North Central New Hebrides from the ocean bed is the
                  active volcano of Lopevi rising sheer out of the water. Passing to the left of
                  this, the next impressive sight is the large island of Ambrim, crowned by an
                  active crater with innumerable small fissures around it, whence comes the volcanic
                  dust that, mixing with the coral sand and humus of the Small Islands forty miles
                  to the north-west, gives their dancing-grounds the peculiar surface that renders
                  them so soft and firm for dancing, and at the same time is heavy enough not to
                  rise. From the same source come also the currents that sweep in a north-westerly
                  direction up the Malekulan coast, causing certain beaches to have a fine grey sand
                  called â€œblack sandâ€ while others thatinsert_drive_file27escape these currents are unmixed with
                  this and therefore called â€œwhite sand.â€ On these same currents float the pieces of
                  pumice-stone that the natives use for various purposes, including the removal of
                  superfluous hair from their chins, while from the island of Ambrim itself is
                  brought in canoes the hard volcanic stone from which rain-stones (see Plate XXIV, 1) are carved. The Ambrim volcano
                  plays, moreover, a very active part in beliefs concerning the home of the dead
                  held in the Small Islands, whence (though Vao, the most northerly of these islets,
                  lies forty miles away) all the dead of high rank are said to journey down the east
                  coast of Malekula and over the ten-mile strait to Ambrim, where they climb up to
                  the crater and there for evermore dance every night and rest sleeping by day.
                  Rivers in fact goes so far as to suggest that the presence of volcanoes such as
                  this and others in Melanesia may to some extent have determined the settlement of
                  early migrants from other volcanic areas having similar beliefs.Load in context133Topography and Geology302Personal Grooming775Eschatology","If now we approach these islands from
                  the south, whence the patrilineal influence has come and whence also most white
                  men approach them after entering the archipelago at the port of call in the island
                  of Fate some 100 miles to the south, our first introduction to the natural forces
                  that have pushed up the North Central New Hebrides from the ocean bed is the
                  active volcano of Lopevi rising sheer out of the water. Passing to the left of
                  this, the next impressive sight is the large island of Ambrim, crowned by an
                  active crater with innumerable small fissures around it, whence comes the volcanic
                  dust that, mixing with the coral sand and humus of the Small Islands forty miles
                  to the north-west, gives their dancing-grounds the peculiar surface that renders
                  them so soft and firm for dancing, and at the same time is heavy enough not to
                  rise. From the same source come also the currents that sweep in a north-westerly
                  direction up the Malekulan coast, causing certain beaches to have a fine grey sand
                  called ?œblack sand? while others thatinsert_drive_file27escape these currents are unmixed with
                  this and therefore called ?œwhite sand.? On these same currents float the pieces of
                  pumice-stone that the natives use for various purposes, including the removal of
                  superfluous hair from their chins, while from the island of Ambrim itself is
                  brought in canoes the hard volcanic stone from which rain-stones (see Plate XXIV, 1) are carved. The Ambrim volcano
                  plays, moreover, a very active part in beliefs concerning the home of the dead
                  held in the Small Islands, whence (though Vao, the most northerly of these islets,
                  lies forty miles away) all the dead of high rank are said to journey down the east
                  coast of Malekula and over the ten-mile strait to Ambrim, where they climb up to
                  the crater and there for evermore dance every night and rest sleeping by day.
                  Rivers in fact goes so far as to suggest that the presence of volcanoes such as
                  this and others in Melanesia may to some extent have determined the settlement of
                  early migrants from other volcanic areas having similar beliefs.",0,0,0,0,0,1,0,0,0,0,0,False
655f2668-74e2-4278-9817-ea42265c1e54,"Privratsky, Bruce G.",Muslim Turkistan: Kazak religion and collective memory,2001,116,Monograph,Kazakh,Asia,Central Asia,pastoralists,,"611,648,769",https://ehrafworldcultures.yale.edu/sres/655f2668-74e2-4278-9817-ea42265c1e54,"create_new_folderKazaks who do not know their
                  seven ancestors will cite the excuse that during the famine of the 1930s and war
                  in the '40s the passing on of the names was interrupted. When Hudson visited
                  Almaty in the 1930s, he found no one who could list seven names (Hudson 1938:44).
                  Finding no one at all is odd, so perhaps his informants were withholding
                  genealogical information during the dangerous days of Stalin'srepressiya,but his evidence
                  does suggest that thejeti
                     atatradition has been, perhaps for a long time, an ideal rather
                  than a real measure of practice.Load in context611Rules of Descent648External Relations769Cult of the Dead","Kazaks who do not know their
                  seven ancestors will cite the excuse that during the famine of the 1930s and war
                  in the '40s the passing on of the names was interrupted. When Hudson visited
                  Almaty in the 1930s, he found no one who could list seven names (Hudson 1938:44).
                  Finding no one at all is odd, so perhaps his informants were withholding
                  genealogical information during the dangerous days of Stalin'srepressiya,but his evidence
                  does suggest that thejeti
                     atatradition has been, perhaps for a long time, an ideal rather
                  than a real measure of practice.",1,0,0,0,0,0,0,0,0,0,0,False
f86e89ed-651b-4b15-9244-da3a7b5cef86,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,56,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"755,765,775",https://ehrafworldcultures.yale.edu/sres/f86e89ed-651b-4b15-9244-da3a7b5cef86,"create_new_folderIf the ill personâ€™s health does not improve they may proceed a little
                     later to theBuâ€™-aor exhumation rites of the bones of one of the ancestors
                     (see Death Ritual on pp. 380-2; in all prayers of these rites the priest adds
                     an expression referringinsert_drive_file57to the illness, for instance â€œta ma-aaâ€™n tun munchogoâ€™ â€,so that
                     may be removed the illness, or an equivalent expression).Load in context755Magical and Mental Therapy765Mourning775Eschatology","If the ill person?™s health does not improve they may proceed a little
                     later to theBu?™-aor exhumation rites of the bones of one of the ancestors
                     (see Death Ritual on pp. 380-2; in all prayers of these rites the priest adds
                     an expression referringinsert_drive_file57to the illness, for instance ?œta ma-aa?™n tun munchogo?™ ?,so that
                     may be removed the illness, or an equivalent expression).",0,0,0,0,0,1,0,0,0,0,0,False
d963237c-a952-4439-a743-0531cb7d4fb4,"Jones, Livingston French, 1865-1928",A study of the Thlingets of Alaska,1914,176,Monograph,Tlingit,North America,Northwest Coast and California,hunter-gatherers,,"211,532,614,779",https://ehrafworldcultures.yale.edu/sres/d963237c-a952-4439-a743-0531cb7d4fb4,"create_new_folderThe historic or commemorative pole, as the
            term implies, recounts some special and important event (as regarded by the owner of the
            pole) in the history of the particular family or the chieftain of the house. Usually
            such events as thrilling conflicts with man and beast and courageous triumphs are
            chronicled on these monuments for the consideration of future generations.Load in context211Mnemonic Devices532Representative Art614Clans779Theological Systems","The historic or commemorative pole, as the
            term implies, recounts some special and important event (as regarded by the owner of the
            pole) in the history of the particular family or the chieftain of the house. Usually
            such events as thrilling conflicts with man and beast and courageous triumphs are
            chronicled on these monuments for the consideration of future generations.",0,0,0,0,0,0,0,0,0,1,0,False
f5c50d48-93c3-4627-8e9b-ac2e41dc629e,"Jones, William, 1871-1909","Episodes in the culture-hero myth of the Sauks and
         Foxes",1901,237,Journal Article,Fox,North America,Eastern Woodlands,other subsistence combinations,,"101,614,773,776,902",https://ehrafworldcultures.yale.edu/sres/f5c50d48-93c3-4627-8e9b-ac2e41dc629e,"create_new_folderWÄ«'sa'kÃ¤ then created the people,
               making the first men and the first women out of clay that was as red as the reddest
                  blood.18And he made them after the race of his mother. He taught them how to hunt,
               and he taught them how to grow food in the fields; he taught them all kinds of
               sports, and he taught them how to live peacefully with one another; he taught them
               how to sing and dance and pray, and he taught them all manner of other good things.
               So once on a time, after he had taught the people the way to live, WÄ«'sa'kÃ¤ called
               them all together, and said:â€”Load in context101Identification614Clans773Mythology776Spirits and Gods902Texts Translated Into the Author's Language","WÄ«'sa'kÃ¤ then created the people,
               making the first men and the first women out of clay that was as red as the reddest
                  blood.18And he made them after the race of his mother. He taught them how to hunt,
               and he taught them how to grow food in the fields; he taught them all kinds of
               sports, and he taught them how to live peacefully with one another; he taught them
               how to sing and dance and pray, and he taught them all manner of other good things.
               So once on a time, after he had taught the people the way to live, WÄ«'sa'kÃ¤ called
               them all together, and said:?”",0,0,0,1,0,0,1,0,0,0,0,False
22e39e68-febd-46b0-be6c-cf1faa8a2840,"Musil, Alois, 1868-1944",The manners and customs of the Rwala Bedouins,1928,417,Monograph,Rwala Bedouin,Middle East,Middle East,pastoralists,,776,https://ehrafworldcultures.yale.edu/sres/22e39e68-febd-46b0-be6c-cf1faa8a2840,"create_new_folderAnother evil spirit appears in the shape
               of a big grey-hound bitch,seleâ–¡a,with an enormous jaw and a breastbone,zowr,reaching to the ground.
               This spirit, known asâ–¡aâ–¡aluwwa,is the only spirit which appears in the wide level desert
               and lives in dens such as are used by the hyenas. A traveler,â–¡urâ–¡i,a member of the Mseke
               kin which belongs to the â–¡Ebede division, once met what he thought to be aseleâ–¡ain the desert. He made
               it come to him, believing that it might lead him to the camp it had left. But instead
               of being aseleâ–¡a,it
               proved to be asaâ–¡aluwwawho jumped at him, tore flesh from his breast and face,
               sucked his blood, and did not leave him till he was half dead. When finally found by
               other travelers, all he could do was to tell what had happened to him before
               departing this life,rÃ¢â–¡.Load in context776Spirits and Gods","Another evil spirit appears in the shape
               of a big grey-hound bitch,seleâ–¡a,with an enormous jaw and a breastbone,zowr,reaching to the ground.
               This spirit, known asâ–¡aâ–¡aluwwa,is the only spirit which appears in the wide level desert
               and lives in dens such as are used by the hyenas. A traveler,â–¡urâ–¡i,a member of the Mseke
               kin which belongs to the â–¡Ebede division, once met what he thought to be aseleâ–¡ain the desert. He made
               it come to him, believing that it might lead him to the camp it had left. But instead
               of being aseleâ–¡a,it
               proved to be asaâ–¡aluwwawho jumped at him, tore flesh from his breast and face,
               sucked his blood, and did not leave him till he was half dead. When finally found by
               other travelers, all he could do was to tell what had happened to him before
               departing this life,rÃ¢â–¡.",0,0,0,0,0,0,1,0,0,0,0,False
97be2ec4-6702-4dda-b82b-61436b7318df,"McIlwraith, T. F. (Thomas Forsyth),
         1899-1964",The Bella Coola Indians: volume two,1948,318,Monograph,Nuxalk,North America,Northwest Coast and California,hunter-gatherers,,"533,575,776,796,821",https://ehrafworldcultures.yale.edu/sres/97be2ec4-6702-4dda-b82b-61436b7318df,"create_new_folder(a)Ã„Å‚Î±mtcihas two patrons, Thunder andYulÃ¤timut.During the winter of 1923â€“4 he was initiated into thekusiutsociety as a
                        Thunder dancer; in the following song, reference is made to both his
                        patrons, but he would have to be introduced once more, with a second name,
                        before he could dance with respect toYulÃ¤timut.(b) Recorded as song VII D 51, National Museum of Canada;
                        quartet, Reuben Schooner, leader, Jim Pollard, announcer and prompter,
                        assisted byTÃ¤lË™ioCharlie and Steamboat Annie. This song, composed byTÃ¤lË™ioCharlie, was used during thekusiutseason of 1923â€“4.(c) Referring to the call.(d) It was impossible to obtain an individual translation for
                        each of these subdivisions.(e) One of the dancer's patrons.(f) It was impossible to obtain an individual translation for
                        each of these subdivisions.(g) That is: The
                        fire-holder is moving again. The reference is to the article shaken by
                        Thunder which causes lightning. In dances, this is shown as a hollow rattle
                        containing smouldering cedar-bark of which fragments are scattered in all
                        directions.(h) The dancer's second patron.Load in context533Music575Sodalities776Spirits and Gods796Organized Ceremonial821Ethnometeorology","(a)Ã„Å‚Î±mtcihas two patrons, Thunder andYulÃ¤timut.During the winter of 1923?“4 he was initiated into thekusiutsociety as a
                        Thunder dancer; in the following song, reference is made to both his
                        patrons, but he would have to be introduced once more, with a second name,
                        before he could dance with respect toYulÃ¤timut.(b) Recorded as song VII D 51, National Museum of Canada;
                        quartet, Reuben Schooner, leader, Jim Pollard, announcer and prompter,
                        assisted byTÃ¤lË™ioCharlie and Steamboat Annie. This song, composed byTÃ¤lË™ioCharlie, was used during thekusiutseason of 1923?“4.(c) Referring to the call.(d) It was impossible to obtain an individual translation for
                        each of these subdivisions.(e) One of the dancer's patrons.(f) It was impossible to obtain an individual translation for
                        each of these subdivisions.(g) That is: The
                        fire-holder is moving again. The reference is to the article shaken by
                        Thunder which causes lightning. In dances, this is shown as a hollow rattle
                        containing smouldering cedar-bark of which fragments are scattered in all
                        directions.(h) The dancer's second patron.",0,0,0,0,0,0,1,0,0,0,0,False
78ef338c-f2e9-4766-ad56-f0c9b946252a,"Platenkamp, Jos. D. M.","Tobelo, Moro, Ternate: the cosmological valorization of historical events",1993,82,Journal Article,Tobelo,Asia,Southeast Asia,horticulturalists,,"128,173,648,773",https://ehrafworldcultures.yale.edu/sres/78ef338c-f2e9-4766-ad56-f0c9b946252a,"create_new_folderThe compiler of M-0 carefully describes the
					successive events that will eventually lead to war. He pictures the role of the ruler of Ternate in
					remarkably ambivalent terms. In spite of the obvious deterioration of the relationship, the ruler
					â€œstill made an effort to make the relationship closeâ€ by inducing the Tobelo to emerge from the
					forest. He names the river located at the site where the Tobelo reach the coast and where they
					become visible to the outside world after the river Santosa that flows through his Ternaten
					courtyard. He thus identifies his court as the original locus of Tobelo â€œvisibility.â€ (We have seen
					how M-4 attributes this role to the sangaji of Gamkonora.) The relationship nevertheless remains
					ambivalent. â€œIn those days,â€ says Â§13, â€œthere was indeed friendship betweeninsert_drive_file83Sultan Ternate and Tobelo, but [the ruler of] Tobelo was still
					cautious.â€Load in context128Organization and Analysis of Results173Traditional History648External Relations773Mythology","The compiler of M-0 carefully describes the
					successive events that will eventually lead to war. He pictures the role of the ruler of Ternate in
					remarkably ambivalent terms. In spite of the obvious deterioration of the relationship, the ruler
					?œstill made an effort to make the relationship close? by inducing the Tobelo to emerge from the
					forest. He names the river located at the site where the Tobelo reach the coast and where they
					become visible to the outside world after the river Santosa that flows through his Ternaten
					courtyard. He thus identifies his court as the original locus of Tobelo ?œvisibility.? (We have seen
					how M-4 attributes this role to the sangaji of Gamkonora.) The relationship nevertheless remains
					ambivalent. ?œIn those days,? says Â§13, ?œthere was indeed friendship betweeninsert_drive_file83Sultan Ternate and Tobelo, but [the ruler of] Tobelo was still
					cautious.?",0,0,0,1,0,0,0,0,0,0,0,False
2390fb56-1fdd-49a1-9a74-0192ca02a106,"CadiÃ¨re, LÃ©opold Michel, 1869-1955",The sacrifice of the Nam-Giao,1915,72,Journal Article,Vietnamese,Asia,Southeast Asia,intensive agriculturalists,,"643,769,796",https://ehrafworldcultures.yale.edu/sres/2390fb56-1fdd-49a1-9a74-0192ca02a106,"create_new_folderâ€œThe great triennial ceremony of
               the Nam-Giao also enables me to ask that the shades of my ancestors:Load in context643Chief Executive769Cult of the Dead796Organized Ceremonial","?œThe great triennial ceremony of
               the Nam-Giao also enables me to ask that the shades of my ancestors:",1,0,0,0,0,0,0,0,0,0,0,False
